"system:index","RTENAME","RTENO","date","meanHSI"
"5_00000000000000000c33","SILVER CITY",33217,"1990-05-01",0.239319171045868
"5_0000000000000000022f","SPRING LAKE",89047,"1990-05-01",0.5116942607381517
"5_00000000000000000c1d","SPRINGFIELD",33021,"1990-05-01",0.1954690152202388
"5_00000000000000000234","SULLIVAN LK",89052,"1990-05-01",0.40237215230379825
"5_000000000000000011ed","THREE FORKS",69256,"1990-05-01",0.13771069097860286
"5_000000000000000011ec","TROUT CREEK",69255,"1990-05-01",0.17633816035776886
"5_00000000000000000c3f","TWIN BUTTES",33901,"1990-05-01",0.12149695911137338
"5_00000000000000000251","WALLA WALLA",89083,"1990-05-01",0.24841896187078996
"5_000000000000000011c8","WARNER MTN.",69219,"1990-05-01",0.324042041625089
"5_00000000000000000230","WHITE CHUCK",89048,"1990-05-01",0.5604092199470786
"5_00000000000000000c30","YELLOW PINE",33212,"1990-05-01",0.19192742925130005
"5_0000000000000000025b","ARID LAND ER",89901,"1990-05-01",0.10004095152499178
"5_000000000000000011b9","BADGER CREEK",69203,"1990-05-01",0.5334962683704593
"5_00000000000000000c1a","BLACKS CREEK",33017,"1990-05-01",0.2469254882838217
"5_00000000000000000237","BLEWETT PASS",89055,"1990-05-01",0.5172284835546758
"5_000000000000000011aa","BLIZZARD GAP",69061,"1990-05-01",0.15416567858687313
"5_000000000000000011d5","BOWDEN HILLS",69232,"1990-05-01",0.14578421673270978
"5_00000000000000000336","BUCKSKIN MTN",92072,"1990-05-01",0.21976249689181623
"5_000000000000000011a3","CLOVER CREEK",69053,"1990-05-01",0.13051543944538185
"5_00000000000000000256","COLUMBIA NWR",89145,"1990-05-01",0.19375267849579472
"5_00000000000000000f3c","CRAMER CREEK",53903,"1990-05-01",0.27888108271895823
"5_000000000000000009f9","CRESCENT CTY",14004,"1990-05-01",0.6365200813867
"5_000000000000000011e3","CROOKED RIV.",69246,"1990-05-01",0.12827636304359713
"5_00000000000000000ac1","CROWDER FLAT",14407,"1990-05-01",0.1428625588680396
"5_00000000000000000197","E. BEAR LAKE",85904,"1990-05-01",0.13785506504529996
"5_00000000000000000263","E. MT. ADAMS",89909,"1990-05-01",0.4516985217770824
"5_00000000000000000f3f","ELEVATION MT",53906,"1990-05-01",0.243337296527285
"5_00000000000000001189","FANDANGO CAN",69021,"1990-05-01",0.13773496127259385
"5_00000000000000000c34","FEATHERVILLE",33218,"1990-05-01",0.2571350466505373
"5_0000000000000000025a","HANFORD SITE",89900,"1990-05-01",0.11140946844677016
"5_000000000000000011be","HELLS CANYON",69208,"1990-05-01",0.29323833760775664
"5_000000000000000011bc","HOWARD MDWS.",69206,"1990-05-01",0.2920924926882289
"5_00000000000000000235","HURRICANE RG",89053,"1990-05-01",0.43759654374482454
"5_00000000000000000c32","IRON SPRINGS",33214,"1990-05-01",0.21211996522249657
"5_000000000000000011d9","KLICKITAT MT",69236,"1990-05-01",0.6430291349027627
"5_00000000000000000262","L PEND O NWR",89908,"1990-05-01",0.5062554900740218
"5_00000000000000000248","L. WENATCHEE",89074,"1990-05-01",0.5633530790878132
"5_00000000000000000199","LOGAN CANYON",85906,"1990-05-01",0.23185333359930616
"5_000000000000000011df","MALHEUR RES.",69242,"1990-05-01",0.22770391861788752
"5_00000000000000000c29","MARBLE CREEK",33202,"1990-05-01",0.4460555895402036
"5_00000000000000000249","MOSES COULEE",89075,"1990-05-01",0.3065114011653354
"5_0000000000000000119e","MOUNT VERNON",69048,"1990-05-01",0.20113146443586663
"5_0000000000000000023c","MT ST HELENS",89060,"1990-05-01",0.48850178222913976
"5_000000000000000011ce","MYRTLE GROVE",69225,"1990-05-01",0.4096519492457704
"5_00000000000000000c44","N FORK CDA R",33906,"1990-05-01",0.4285143102102797
"5_000000000000000011b3","NICOLAI MTN.",69142,"1990-05-01",0.6793335401909943
"5_00000000000000000f33","PAINTED ROCK",53086,"1990-05-01",0.2017370651978916
"5_00000000000000000c27","PASADENA VAL",33124,"1990-05-01",0.18896841381926843
"5_000000000000000011d2","PICTURE FLAT",69229,"1990-05-01",0.1719839473611161
"5_00000000000000000207","PORT ANGELES",89002,"1990-05-01",0.7695280495062342
"5_00000000000000000f71","RANCHOGRANDE",55006,"1990-05-01",0.13219598418625636
"5_00000000000000000c45","ROCHAT DIVDE",33907,"1990-05-01",0.4606432748597168
"5_00000000000000000c2c","SALMON RIVER",33207,"1990-05-01",0.2544907580635202
"5_00000000000000000c26","SAWTOOTH CTY",33119,"1990-05-01",0.225976960238028
"5_000000000000000011a4","SILVER CREEK",69054,"1990-05-01",0.15457086406806436
"5_00000000000000000241","SUIATTLE RIV",89067,"1990-05-01",0.6025086029854951
"5_00000000000000000f2e","THOMPSON RIV",53063,"1990-05-01",0.4114778727071426
"5_00000000000000000f3b","THREEMILE WA",53902,"1990-05-01",0.3092532127445599
"5_00000000000000000c43","TRACTOR FLAT",33905,"1990-05-01",0.11161148089001592
"5_000000000000000011b7","TRASK SUMMIT",69201,"1990-05-01",0.49744509598324665
"5_00000000000000000260","TURNBULL NWR",89906,"1990-05-01",0.5989982999325429
"5_00000000000000000f96","VIRGIN CREEK",55907,"1990-05-01",0.16715095384238407
"5_000000000000000011d3","WARNER VALLY",69230,"1990-05-01",0.14721449383113333
"5_000000000000000011d0","WHISKEY SPG.",69227,"1990-05-01",0.2842440964859417
"5_00000000000000000f24","WILLOW CREEK",53038,"1990-05-01",0.40858454480181106
"5_000000000000000011b4","WIZARD FALLS",69147,"1990-05-01",0.23511023735238007
"5_0000000000000000017d","GOOSE CREEK MTN.",85301,"1990-05-01",0.14143069693275565
"5_0000000000000000037f","CRAIG",NA,"1990-05-01",0.4953460695246664
"5_00000000000000000392","HYDER",NA,"1990-05-01",0.2733190489444097
"5_000000000000000003c9","SITKA",NA,"1990-05-01",0.5869312539292955
"5_0000000000000000038b","HAINES",NA,"1990-05-01",0.5937620400928524
"5_00000000000000000390","HOONAH",NA,"1990-05-01",0.5750209556917134
"5_00000000000000000393","JUNEAU",NA,"1990-05-01",0.5858982276610354
"5_000000000000000003ca","SKAGWAY",NA,"1990-05-01",0.508297525633942
"5_000000000000000003df","YAKUTAT",NA,"1990-05-01",0.640471183074492
"5_000000000000000003e0","ZAREMBO",NA,"1990-05-01",0.6035127987856808
"5_0000000000000000039d","KETCHIKAN",NA,"1990-05-01",0.4943375896114262
"5_00000000000000000513","11-171 ???",NA,"1990-05-01",0.5693813331345912
"5_00000000000000000394","JUNEAU ALT",NA,"1990-05-01",0.5054684203659393
"5_000000000000000003bc","PETERSBURG",NA,"1990-05-01",0.5165463148740468
"5_000000000000000003d5","THORNE BAY",NA,"1990-05-01",0.4905563454590463
"5_000000000000000003dd","WHALE PASS",NA,"1990-05-01",0.5948205083499704
"5_0000000000000000051c","11-204 WASA",NA,"1990-05-01",0.645484231316745
"5_000000000000000003a5","KUIU ISLAND",NA,"1990-05-01",0.548116083902281
"5_000000000000000003af","MITKOF ISLE",NA,"1990-05-01",0.474072592610636
"5_000000000000000004c0","11-004 TOKAY",NA,"1990-05-01",0.5962202223026558
"5_000000000000000004c2","11-006 SALMO",NA,"1990-05-01",0.5707965721677318
"5_00000000000000000373","CHICHAGOF IS",NA,"1990-05-01",0.6104010927800336
"5_0000000000000000038d","HARLEQUIN L.",NA,"1990-05-01",0.576598287523762
"5_000000000000000003e1","ZIMOVIA STRT",NA,"1990-05-01",0.4913529294692621
"5_000000000000000004c7","11-011 ALBION",NA,"1990-05-01",0.801634513181699
"5_000000000000000004d1","11-021 NICOLA",NA,"1990-05-01",0.5847869805946178
"5_000000000000000004d7","11-029 GOLDEN",NA,"1990-05-01",0.6132223576583575
"5_0000000000000000051b","11-202 NITNAT",NA,"1990-05-01",0.6371504896151184
"5_0000000000000000051e","11-206 SLOCAN",NA,"1990-05-01",0.5580322417701766
"5_00000000000000000558","11-408 OLIVER",NA,"1990-05-01",0.5608655289708333
"5_00000000000000000565","11-454 BOWRON",NA,"1990-05-01",0.5085560533691059
"5_0000000000000000056e","11-613 COOMBS",NA,"1990-05-01",0.8063510503780361
"5_000000000000000003cf","STIKINE RIVER",NA,"1990-05-01",0.42004559249491735
"5_0000000000000000045a","04-205 COLEMAN",NA,"1990-05-01",0.3715293595999341
"5_000000000000000004c3","11-007 NEEDLES",NA,"1990-05-01",0.5641690734744877
"5_000000000000000004c6","11-010 SEABIRD",NA,"1990-05-01",0.7568169641718876
"5_000000000000000004c9","11-013 ALBERNI",NA,"1990-05-01",0.6829112050622799
"5_000000000000000004cb","11-015 ELKFORD",NA,"1990-05-01",0.377392109466337
"5_000000000000000004ce","11-018 ZINCTON",NA,"1990-05-01",0.5177929201243887
"5_000000000000000004d2","11-022 CANFORD",NA,"1990-05-01",0.6411656695080737
"5_000000000000000004df","11-042 GOSNELL",NA,"1990-05-01",0.5045760579341247
"5_000000000000000004e6","11-053 MCBRIDE",NA,"1990-05-01",0.5059071168056036
"5_000000000000000004e7","11-054 WINGDAM",NA,"1990-05-01",0.361264288470145
"5_000000000000000004ea","11-058 DUNSTER",NA,"1990-05-01",0.4653340622659496
"5_000000000000000004f1","11-071 LAKELSE",NA,"1990-05-01",0.5622967893719601
"5_000000000000000004f7","11-081 KISPIOX",NA,"1990-05-01",0.5232717363498562
"5_000000000000000004fd","11-101 Saltair",NA,"1990-05-01",0.7974017961075527
"5_00000000000000000517","11-198 MASSETT",NA,"1990-05-01",0.44745027631021767
"5_0000000000000000051d","11-205 CRESTON",NA,"1990-05-01",0.608062323027767
"5_00000000000000000521","11-209 ASHNOLA",NA,"1990-05-01",0.46539907696324007
"5_00000000000000000529","11-218 GERRARD",NA,"1990-05-01",0.4853369146635965
"5_0000000000000000053d","11-256 PUNCHAW",NA,"1990-05-01",0.2895485502748508
"5_00000000000000000554","11-371 Kitimat",NA,"1990-05-01",0.5726191229036037
"5_00000000000000000566","11-510 Chaumox",NA,"1990-05-01",0.6165440547070603
"5_0000000000000000056b","11-609 BROMLEY",NA,"1990-05-01",0.5331717301714832
"5_00000000000000000573","11-711 Mud Bay",NA,"1990-05-01",0.7783146404896266
"5_00000000000000000937","93-314 KLUKSHU",NA,"1990-05-01",0.4374914648547805
"5_000000000000000003e6","04-005 SENTINEL",NA,"1990-05-01",0.3767462110347929
"5_000000000000000004d3","11-023 SHALALTH",NA,"1990-05-01",0.47512936326903765
"5_000000000000000004e8","11-055 FERNDALE",NA,"1990-05-01",0.46865407073934184
"5_000000000000000004f0","11-070 SMITHERS",NA,"1990-05-01",0.4406333453882803
"5_000000000000000004f2","11-072 KWINITSA",NA,"1990-05-01",0.532767948406608
"5_000000000000000004fc","11-093 MEZIADIN",NA,"1990-05-01",0.3930409790369636
"5_00000000000000000504","11-116 KOOTENAY",NA,"1990-05-01",0.35015528376632227
"5_0000000000000000051a","11-201 VICTORIA",NA,"1990-05-01",0.7927915923390647
"5_0000000000000000052c","11-222 PAVILION",NA,"1990-05-01",0.5781128081441802
"5_00000000000000000533","11-233 CHU CHUA",NA,"1990-05-01",0.6134471277385863
"5_00000000000000000538","11-244 HORSEFLY",NA,"1990-05-01",0.5238690806153358
"5_0000000000000000055c","11-412 SQUAMISH",NA,"1990-05-01",0.7052304184729897
"5_00000000000000000570","11-621 KAMLOOPS",NA,"1990-05-01",0.6506126481376414
"5_000000000000000004bd","11-001 CHEMAINUS",NA,"1990-05-01",0.739163378768203
"5_000000000000000004c1","11-005 KUSKONOOK",NA,"1990-05-01",0.5105612506335908
"5_000000000000000004c5","11-009 PRINCETON",NA,"1990-05-01",0.4007218914274184
"5_000000000000000004d5","11-027 EVE RIVER",NA,"1990-05-01",0.6559693765419772
"5_000000000000000004ef","11-069 MT MORICE",NA,"1990-05-01",0.3105561210707792
"5_00000000000000000503","11-114 ASH RIVER",NA,"1990-05-01",0.6107194130480295
"5_00000000000000000505","11-117 GNAT PASS",NA,"1990-05-01",0.2699956926923605
"5_0000000000000000052a","11-220 LAVINGTON",NA,"1990-05-01",0.6711949597090295
"5_0000000000000000052d","11-223 PEMBERTON",NA,"1990-05-01",0.6266183462121973
"5_00000000000000000543","11-282 CRANBERRY",NA,"1990-05-01",0.421937395661407
"5_0000000000000000054a","11-311 COQUITLAM",NA,"1990-05-01",0.7910040359501402
"5_0000000000000000054b","11-313 DUCK LAKE",NA,"1990-05-01",0.7799140539822927
"5_00000000000000000552","11-335 Dog Creek",NA,"1990-05-01",0.6300364301634364
"5_00000000000000000559","11-409 BROOKMERE",NA,"1990-05-01",0.4652313130637903
"5_00000000000000000561","11-422 HAT CREEK",NA,"1990-05-01",0.4907723145459075
"5_00000000000000000569","11-514 COURTENAY",NA,"1990-05-01",0.7623557749214305
"5_0000000000000000056a","11-608 PARK RILL",NA,"1990-05-01",0.6591909344812924
"5_000000000000000004c4","11-008 BEAVERDELL",NA,"1990-05-01",0.5056023177267778
"5_000000000000000004ca","11-014 ELSIE LAKE",NA,"1990-05-01",0.6406048360427289
"5_000000000000000004cf","11-019 MABEL LAKE",NA,"1990-05-01",0.6893046003184686
"5_000000000000000004d0","11-020 SALMON ARM",NA,"1990-05-01",0.6714952764840764
"5_000000000000000004d4","11-026 CAMPBELL R",NA,"1990-05-01",0.720138863474874
"5_000000000000000004d6","11-028 PORT HARDY",NA,"1990-05-01",0.5060838137483846
"5_000000000000000004dc","11-034 MEADOWLAKE",NA,"1990-05-01",0.4942705588292349
"5_000000000000000004e9","11-057 KENNEY DAM",NA,"1990-05-01",0.32567855596910505
"5_000000000000000004f8","11-082 NASS RIVER",NA,"1990-05-01",0.41918769637071457
"5_000000000000000004fe","11-102 Fairy Lake",NA,"1990-05-01",0.6038461483135772
"5_00000000000000000506","11-118 BEAVERFOOT",NA,"1990-05-01",0.3611940145739605
"5_0000000000000000050e","11-137 PENNINGTON",NA,"1990-05-01",0.4128169385971005
"5_00000000000000000510","11-150 GOLD RIVER",NA,"1990-05-01",0.6559073671705329
"5_00000000000000000519","11-200 MORESBY IS",NA,"1990-05-01",0.4070162752512231
"5_00000000000000000520","11-208 SUMMERLAND",NA,"1990-05-01",0.5535601370862748
"5_00000000000000000522","11-210 CHILLIWACK",NA,"1990-05-01",0.7537199738429347
"5_00000000000000000524","11-212 POINT GREY",NA,"1990-05-01",0.7771497922011966
"5_00000000000000000532","11-232 ADAMS LAKE",NA,"1990-05-01",0.6700232196745238
"5_00000000000000000537","11-237 TATLA LAKE",NA,"1990-05-01",0.3828315165896626
"5_0000000000000000053a","11-248 NIMPO LAKE",NA,"1990-05-01",0.21117040293171543
"5_0000000000000000054c","11-316 WINDERMERE",NA,"1990-05-01",0.5729561686836802
"5_0000000000000000055e","11-414 COMOX LAKE",NA,"1990-05-01",0.7241746460322623
"5_00000000000000000563","11-426 QUADRA IS.",NA,"1990-05-01",0.7569107343372319
"5_0000000000000000056c","11-611 Barrowtown",NA,"1990-05-01",0.7740562602152499
"5_00000000000000000575","11-900 SYRINGA CR",NA,"1990-05-01",0.6092262692711661
"5_000000000000000004bf","11-003 BORDER ROAD",NA,"1990-05-01",0.3955964373018605
"5_000000000000000004cc","11-016 COLUMBIA LK",NA,"1990-05-01",0.613503559734199
"5_000000000000000004db","11-033 Bridge Lake",NA,"1990-05-01",0.39497859074510056
"5_000000000000000004dd","11-036 CARDIFF MTN",NA,"1990-05-01",0.35722233618082166
"5_000000000000000004de","11-037 TATLAYOKO L",NA,"1990-05-01",0.3974036196921053
"5_000000000000000004e2","11-045 WILLIAMS LK",NA,"1990-05-01",0.6280652380953582
"5_000000000000000004e5","11-049 BELLA COOLA",NA,"1990-05-01",0.5082365305528797
"5_000000000000000004ec","11-065 MCLEOD LAKE",NA,"1990-05-01",0.4531126917231982
"5_000000000000000004ed","11-067 FRASER LAKE",NA,"1990-05-01",0.4200826869684688
"5_0000000000000000050b","11-133 Eaganbridge",NA,"1990-05-01",0.39896258829167225
"5_00000000000000000512","11-167 Ormond Lake",NA,"1990-05-01",0.35226440716828894
"5_00000000000000000515","11-181 Glen Vowell",NA,"1990-05-01",0.5291100828984148
"5_0000000000000000051f","11-207 GRAND FORKS",NA,"1990-05-01",0.5644606961013394
"5_00000000000000000525","11-213 SALTERY BAY",NA,"1990-05-01",0.8177912803448432
"5_00000000000000000527","11-216 CANAL FLATS",NA,"1990-05-01",0.3830777511364308
"5_0000000000000000052e","11-226 STELLA LAKE",NA,"1990-05-01",0.6297080557372315
"5_0000000000000000052f","11-228 VICTORIA LK",NA,"1990-05-01",0.5498129310414804
"5_00000000000000000535","11-235 RISKE CREEK",NA,"1990-05-01",0.5149767210187562
"5_00000000000000000539","11-245 MELDRUM CR.",NA,"1990-05-01",0.58230597611276
"5_0000000000000000053e","11-265 SUMMIT LAKE",NA,"1990-05-01",0.5807558154033188
"5_0000000000000000053f","11-267 Pinchi Lake",NA,"1990-05-01",0.3474279887720491
"5_00000000000000000541","11-271 KITSUMKALUM",NA,"1990-05-01",0.5328465406063422
"5_0000000000000000054d","11-317 DUNCAN LAKE",NA,"1990-05-01",0.4843360103948028
"5_0000000000000000054e","11-323 PEM MEADOWS",NA,"1990-05-01",0.6842895646552223
"5_0000000000000000055b","11-411 Maple Ridge",NA,"1990-05-01",0.8035644074568613
"5_0000000000000000055d","11-413 NANAIMO RIV",NA,"1990-05-01",0.7430948281328265
"5_0000000000000000055f","11-419 CREIGHTON V",NA,"1990-05-01",0.4677777133009251
"5_00000000000000000560","11-420 CANOE POINT",NA,"1990-05-01",0.6873710781733269
"5_00000000000000000562","11-423 DUFFEY LAKE",NA,"1990-05-01",0.3631924206439509
"5_00000000000000000564","11-430 SUCCOUR CR.",NA,"1990-05-01",0.5088343986954135
"5_00000000000000000567","11-511 Skookumchuk",NA,"1990-05-01",0.6531393252845348
"5_00000000000000000572","11-709 OSPREY LAKE",NA,"1990-05-01",0.4812093176991408
"5_0000000000000000042a","04-105 WATERTON PRK",NA,"1990-05-01",0.37405768799372946
"5_000000000000000004be","11-002 PORT RENFREW",NA,"1990-05-01",0.6397304046956999
"5_000000000000000004c8","11-012 SUNSHINE CST",NA,"1990-05-01",0.7648797418525225
"5_000000000000000004d8","11-030 ESPLANADE RG",NA,"1990-05-01",0.4879342590471496
"5_000000000000000004d9","11-031 GOLDSTREAM R",NA,"1990-05-01",0.5821139294425288
"5_000000000000000004da","11-032 SCOTCH CREEK",NA,"1990-05-01",0.4289460877471024
"5_000000000000000004e0","11-043 HENDRIX LAKE",NA,"1990-05-01",0.3382081459616568
"5_000000000000000004e1","11-044 KEITHLEY CR.",NA,"1990-05-01",0.3978381726615605
"5_000000000000000004e3","11-046 ALEXIS CREEK",NA,"1990-05-01",0.47977171837352417
"5_000000000000000004e4","11-048 HECKMAN PASS",NA,"1990-05-01",0.1850955945445075
"5_000000000000000004ee","11-068 PINKUT CREEK",NA,"1990-05-01",0.2438996267156815
"5_000000000000000004f4","11-075 WILLISTON LK",NA,"1990-05-01",0.35342093052884554
"5_00000000000000000509","11-131 Big Bend Hwy",NA,"1990-05-01",0.5353497590036933
"5_0000000000000000050f","11-139 CHILKAT PASS",NA,"1990-05-01",0.39362550112916583
"5_00000000000000000511","11-153 FRASER RIVER",NA,"1990-05-01",0.5286554224361255
"5_00000000000000000523","11-211 PITT MEADOWS",NA,"1990-05-01",0.7895585144691885
"5_00000000000000000526","11-214 WICKANINNISH",NA,"1990-05-01",0.7232314307471
"5_0000000000000000052b","11-221 PLEASANT VAL",NA,"1990-05-01",0.6271568366735755
"5_00000000000000000531","11-230 ILLECILEWAET",NA,"1990-05-01",0.38421148150997575
"5_00000000000000000534","11-234 LAC LA HACHE",NA,"1990-05-01",0.4868818164561035
"5_0000000000000000053b","11-254 SUGARBOWL MT",NA,"1990-05-01",0.4738181917879192
"5_00000000000000000540","11-270 TELKWA HI RD",NA,"1990-05-01",0.486214033567497
"5_00000000000000000547","11-304 Premier Lake",NA,"1990-05-01",0.6486407302278241
"5_00000000000000000555","11-401 SALT SPR. IS",NA,"1990-05-01",0.7563789774014091
"5_00000000000000000556","11-402 COWICHAN LK.",NA,"1990-05-01",0.6505434498101544
"5_00000000000000000557","11-407 CHRISTIAN VL",NA,"1990-05-01",0.5377906882628518
"5_00000000000000000574","11-721 LOWER NICOLA",NA,"1990-05-01",0.6138770242035058
"5_000000000000000004cd","11-017 SPILLIMACHEEN",NA,"1990-05-01",0.5949134904508101
"5_000000000000000004f6","11-079 Kwanika Creek",NA,"1990-05-01",0.24893707352532304
"5_000000000000000004f9","11-083 Gitwinksihlkw",NA,"1990-05-01",0.4525819167152864
